wordCount,uniqueWords,numberOfRepeatedWords,ratioOfTotalWordsToUnique,DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,averageSetWordLength,WordsRhymes,RatioOfPOStoWords,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,semantic_similarity,average_word_frequency,avg_word_similarity_hebrew,avg_word_similarity_english,word_similarity_large,MappedStyle
141,104,37,0.737588652,90,10,6.814718017,6.895778842,4.480769231,1136,0.070921986,85.34,27,3763535.529,0.709219858,125944.584,0.689139664,0.000459203,0.43943733,0.326372147,0.8562642,4
110,82,28,0.745454545,76,8,6.632818384,6.699331947,4.341463415,97,0.072727273,4.84,9,380213.39,1.818181818,386.829,0.659782529,0.002242925,0.445391446,0.414334983,0.8727867,4
119,79,40,0.663865546,72,10,6.700356821,6.795536621,4.063291139,113,0.084033613,6.33,2,99236.318,1.680672269,171.709,0.706613123,0.003179963,0.430282712,0.343642414,0.86961603,4
73,66,7,0.904109589,60,9,6.169925001,6.14974712,4.151515152,31,0.123287671,49.1,11,2263664.382,0,0,0.79645586,0.001631928,0.477989793,0.389121443,0.85633284,4
89,70,19,0.786516854,66,7,6.209431619,6.25903545,4.157142857,63,0.078651685,53.44,7,1147055.504,0,0,0.755507648,0.001629567,0.465354472,0.329016268,0.8644645,4
119,98,21,0.823529412,86,10,6.730100676,6.784894634,4.336734694,61,0.084033613,66.88,17,2210599.642,0.840336134,478.469,0.700535119,0.001095268,0.342502892,0.376396507,0.86701226,4
145,94,51,0.648275862,87,10,6.739951759,6.911551232,4.255319149,201,0.068965517,7.31,5,445720.422,3.448275862,782.787,0.599461913,0.00263934,0.410485476,0.359599918,0.87366694,4
78,48,30,0.615384615,45,9,5.773280047,5.853190671,4.270833333,29,0.115384615,39.625,4,151209.685,1.282051282,49.02,0.732991815,0.003886513,0.43610847,0.301603496,0.8676247,4
69,54,15,0.782608696,47,8,5.929302731,6.006387698,4.166666667,80,0.115942029,41.95,5,534728.28,0,0,0.717656016,0.001029434,0.403938353,0.399328291,0.8656012,4
174,102,72,0.586206897,87,11,6.67374955,6.830841904,4.12745098,229,0.063218391,81.14,5,217113.18,4.597701149,2563.692,0.75684613,0.002763194,0.414396852,0.34137091,0.8740406,4
101,89,12,0.881188119,84,9,6.64385619,6.62935662,4.483146067,134,0.089108911,51.205,17,1297350.255,0.99009901,49.02,0.74992317,0.001899505,0.459545821,0.421007782,0.858736,4
102,60,42,0.588235294,54,10,6.234895765,6.36385619,3.833333333,60,0.098039216,48.175,1,47025.157,2.941176471,153.638,0.711933613,0.003077078,0.439710855,0.385493994,0.8777656,4
84,47,37,0.55952381,46,8,5.603955094,5.820966639,4.14893617,46,0.095238095,48.81,7,1746632.72,3.571428571,11851.543,0.710203409,0.001890508,0.436622053,0.320054352,0.8731547,4
111,42,69,0.378378378,40,9,5.499363804,5.937640059,3.976190476,79,0.081081081,73.455,15,3472491.762,3.603603604,8766.066,0.640276551,0.002352221,0.417048544,0.386658251,0.869549,4
102,77,25,0.754901961,70,8,6.479993661,6.52385619,3.948051948,59,0.078431373,58.815,18,1636697.098,0.980392157,436.681,0.612906337,0.001629825,0.494949937,0.33539322,0.8590141,4
102,84,18,0.823529412,78,9,6.519597621,6.56385619,4.535714286,338,0.088235294,63.775,14,981313.313,0.980392157,49.02,0.689783335,0.00236707,0.423712313,0.377539992,0.85854346,4
66,57,9,0.863636364,55,9,5.930060121,5.9375,4.157894737,100,0.136363636,35.95,6,2047989.806,0,0,0.746686697,0.001710204,0.429313064,0.357208848,0.86637235,4
83,58,25,0.698795181,49,9,5.942917858,6.043553707,3.706896552,64,0.108433735,47.265,9,2165676.612,0,0,0.765770674,0.002112149,0.448717803,0.374768168,0.86454135,4
113,86,27,0.761061947,73,12,6.445485949,6.526177691,3.674418605,80,0.10619469,28.835,4,315582.789,2.654867257,168320.106,0.598377228,0.001152935,0.419716358,0.387011111,0.8587003,4
80,60,20,0.75,55,11,6.101249103,6.182838116,3.883333333,89,0.1375,44.875,4,183035.063,0,0,0.775481462,0.001611154,0.431120485,0.352434129,0.86574125,4
31,23,8,0.741935484,21,6,4.706890596,4.720049961,3.913043478,5,0.193548387,18.05,0,48698.663,0,0,0.761597872,0.000605252,0.456926584,0.437509239,0.8675185,4
150,82,68,0.546666667,79,9,6.5614504,6.57431823,4.219512195,213,0.06,88.33,17,772713.507,2,280.856,0.710901737,0.002185037,0.34597522,0.332885087,0.8676108,4
55,46,9,0.836363636,43,9,5.629796993,5.690184606,4.02173913,13,0.163636364,32.925,3,1480471.351,0,0,0.668926179,0.001620426,0.357402354,0.45391959,0.8706643,4
124,101,23,0.814516129,93,10,6.90999418,6.930737338,4.059405941,103,0.080645161,71.555,9,578916.828,0.806451613,61.728,0.670734406,0.001883173,0.384434283,0.373996407,0.87062716,4
115,63,52,0.547826087,57,9,6.166223347,6.289205511,3.73015873,100,0.07826087,62.1,3,166773.104,0.869565217,49.02,0.723002136,0.001717748,0.438297659,0.356352597,0.87362397,4
103,68,35,0.660194175,63,8,6.182229264,6.242369899,4.147058824,53,0.077669903,5.075,5,459105.112,1.941747573,121.976,0.689593315,0.001958921,0.425846487,0.400060296,0.8675417,4
97,67,30,0.690721649,63,10,6.022731579,6.309277845,4.044776119,25,0.103092784,59.835,10,1281565.866,2.06185567,1583.855,0.653763652,0.001037998,0.441631466,0.361052483,0.8710391,4
123,97,26,0.788617886,84,8,6.88155701,6.902334312,4.24742268,103,0.06504065,29.91,14,938381.295,0,0,0.687965453,0.001335294,0.394621938,0.364941269,0.86455953,4
90,69,21,0.766666667,66,10,6.399835819,6.459431619,4.449275362,104,0.111111111,48.97,7,1281056.994,3.333333333,574.172,0.654327631,0.002671054,0.435944796,0.370519578,0.86909026,4
96,60,36,0.625,59,8,6.013078208,6.207469804,4.433333333,64,0.083333333,48.015,12,568218.296,3.125,1479.982,0.577721596,0.003217283,0.477963716,0.347257644,0.8612917,4
122,54,68,0.442622951,52,9,5.769618196,5.952479554,3.814814815,145,0.073770492,14.335,7,158336.5,7.37704918,278079.608,0.53869468,0.00290217,0.430523962,0.324508101,0.872429,4
85,72,13,0.847058824,67,8,6.368507899,6.375039431,4.319444444,76,0.094117647,50.805,8,549313.239,1.176470588,147.929,0.675796151,0.002104798,0.44113186,0.37454474,0.8658043,4
195,75,120,0.384615385,71,12,6.530624521,6.807866768,3.653333333,151,0.061538462,25.26,8,133739.696,5.641025641,228736.562,0.576647222,0.00381481,0.41804716,0.34444207,0.8768055,4
85,63,22,0.741176471,58,9,6.273269804,6.32684666,4.031746032,90,0.105882353,29.5,15,3691498.194,1.176470588,30211.48,0.665303349,0.002682185,0.43384251,0.449439585,0.8648919,4
85,66,19,0.776470588,64,9,6.24946028,6.278653889,4.181818182,36,0.105882353,33.085,6,385283.034,0,0,0.746321678,0.001204842,0.365458399,0.334284127,0.86778134,4
117,58,59,0.495726496,55,9,5.964433715,6.149837877,4.344827586,74,0.076923077,55.915,8,453608.092,4.273504274,9962.561,0.626117527,0.002332565,0.431310356,0.295311719,0.87060225,4
184,150,34,0.815217391,133,11,7.504770877,7.50779464,4.36,222,0.059782609,17.495,7,251107.382,1.630434783,158.39,0.628059089,0.001812851,0.306084722,0.314891666,0.8648441,4
101,71,30,0.702970297,66,8,6.40875844,6.520721393,4.352112676,62,0.079207921,54.63,10,2012422.037,1.98019802,347.09,0.721471906,0.003565225,0.454213351,0.390272707,0.86208326,4
79,61,18,0.772151899,54,8,5.846111674,5.935490761,4.295081967,52,0.101265823,43.285,4,259518.735,0,0,0.696439505,0.001034569,0.415549874,0.353269577,0.8716501,4
173,87,86,0.502890173,82,10,6.863736339,6.97340807,4,83,0.057803468,89.725,6,704095.541,2.89017341,561.152,0.654548764,0.002681674,0.393582344,0.366342306,0.8748038,4
77,52,25,0.675324675,47,8,5.984769619,6.06881869,3.826923077,48,0.103896104,35.07,5,313823.001,0,0,0.773359478,0.002407716,0.431350559,0.360004038,0.8755916,4
92,61,31,0.663043478,57,7,5.944231865,6.005470457,4.540983607,68,0.076086957,61.155,22,1366143.608,2.173913043,1797.559,0.738682032,0.00173735,0.429492563,0.33935827,0.85981756,4
96,68,28,0.708333333,60,9,6.393488371,6.448205873,4.044117647,59,0.09375,48.54,8,699610.684,2.083333333,270.099,0.748610735,0.003033672,0.414663672,0.316084862,0.87333494,4
150,79,71,0.526666667,68,8,6.596652497,6.722966879,3.974683544,109,0.053333333,79.745,9,530124.757,2.666666667,2381.072,0.63282609,0.002397549,0.459239632,0.34051457,0.8773941,4
73,58,15,0.794520548,56,8,5.964996008,6.037071063,4.120689655,113,0.109589041,39,4,986144.404,0,0,0.728906035,0.00160962,0.448271632,0.40566498,0.86475146,4
147,85,62,0.578231293,81,9,6.593800244,6.728117538,3.823529412,72,0.06122449,72.675,8,608331.433,0.680272109,49.02,0.668134451,0.001930442,0.40798077,0.31858319,0.87445116,4
103,70,33,0.67961165,64,8,6.351298994,6.512123488,4.028571429,49,0.077669903,59.08,5,393295.403,1.941747573,313.199,0.728945732,0.001680618,0.448160648,0.36991021,0.868202,4
116,82,34,0.706896552,78,8,6.62366592,6.745170716,4.170731707,90,0.068965517,62.79,3,181532.275,1.724137931,104.829,0.690663457,0.002517717,0.419948846,0.340156019,0.8700424,4
118,74,44,0.627118644,67,10,6.494296344,6.599360305,4.135135135,78,0.084745763,65.685,4,1089929.344,0.847457627,61.728,0.655816019,0.001685193,0.389146954,0.323042333,0.8746999,4
122,96,26,0.786885246,83,10,6.803160758,6.856890596,4.135416667,87,0.081967213,75.055,10,436221.577,1.639344262,128.33,0.711158633,0.001656278,0.337026179,0.374122709,0.8634752,4
184,107,77,0.581521739,97,9,6.818497789,6.922253843,4.102803738,297,0.048913043,107.94,11,194380.94,2.717391304,3142.736,0.634307981,0.002449165,0.418934584,0.300678313,0.8698962,4
55,37,18,0.672727273,36,10,5.390971123,5.508870634,4.351351351,24,0.181818182,31.94,9,1277473.149,3.636363636,173635.621,0.739314437,0.002894726,0.466265887,0.37072745,0.8757559,4
102,74,28,0.725490196,66,11,6.301775839,6.36385619,4.013513514,318,0.107843137,54.835,2,97875.474,0,0,0.671540439,0.001196234,0.440304458,0.357186079,0.8674937,4
117,71,46,0.606837607,60,9,6.439624745,6.540972225,4.225352113,151,0.076923077,9.965,3,374803.517,2.564102564,40321.988,0.649369121,0.002180664,0.407597154,0.335403591,0.8749266,4
132,74,58,0.560606061,61,10,6.222120139,6.459910771,4.337837838,162,0.075757576,72.55,11,718246.844,5.303030303,4807.146,0.701736212,0.002136651,0.425395578,0.337838501,0.86766,4
131,86,45,0.65648855,77,8,6.601176371,6.654638108,3.872093023,144,0.061068702,68.83,7,313739.308,0.763358779,104.712,0.620599568,0.001869437,0.425814658,0.35754326,0.86931014,4
118,88,30,0.745762712,83,8,6.504604142,6.530057719,4.284090909,134,0.06779661,68.345,9,1000495.823,0.847457627,61.728,0.707127035,0.00176695,0.370103121,0.328279704,0.867163,4
145,78,67,0.537931034,67,8,6.473642623,6.567179816,3.897435897,111,0.055172414,19.35,4,148896.855,3.448275862,11711.742,0.536521435,0.001331918,0.438798279,0.347649068,0.87496763,4
100,68,32,0.68,57,10,6.447538438,6.553485354,4.058823529,66,0.1,51.005,3,685886.634,1,61.728,0.715099335,0.003079383,0.447176337,0.325699002,0.8756124,4
139,77,62,0.553956835,69,9,6.247981794,6.324309455,4.428571429,122,0.064748201,73.855,11,563181.702,2.877697842,3387.681,0.703011811,0.002545691,0.301926821,0.386547446,0.8683103,4
156,106,50,0.679487179,97,12,6.930647792,6.980818359,4.198113208,242,0.076923077,6.21,11,374541.892,0.641025641,131.752,0.608549595,0.002249909,0.391270548,0.317236662,0.865926,4
107,62,45,0.579439252,54,8,6.139575851,6.288008494,3.596774194,79,0.074766355,12.105,7,445321.735,1.869158879,26208.875,0.648160994,0.003262952,0.464335442,0.387347996,0.87213475,4
118,82,36,0.694915254,71,8,6.690710446,6.735009767,4.195121951,180,0.06779661,8.97,10,1462079.819,2.542372881,920.038,0.674548745,0.001733213,0.419560671,0.371704102,0.8706741,4
61,46,15,0.754098361,45,9,5.727642471,5.780948134,3.673913043,5,0.147540984,30.165,1,63951.959,0,0,0.744229019,0.003119196,0.350331426,0.362194926,0.87591445,4
41,40,1,0.975609756,37,7,5.321928095,5.285402219,4.375,13,0.170731707,23.88,3,890028.873,0,0,0.750709653,0.001385581,0.388174564,0.418868542,0.859173,4
53,48,5,0.905660377,44,8,5.700439718,5.672425342,4.375,28,0.150943396,33.715,13,1811867.79,0,0,0.609293044,0.001617587,0.539637983,0.387582749,0.8611056,4
68,56,12,0.823529412,49,7,5.965269974,6.044394119,4.053571429,50,0.102941176,37.85,1,256470.231,0,0,0.760086834,0.001749908,0.45975101,0.391813487,0.8714574,4
183,98,85,0.535519126,86,10,6.611127336,6.772863517,4.142857143,201,0.054644809,82.84,3,95528.192,4.371584699,6618.061,0.573450625,0.001847987,0.403149217,0.301946223,0.87673205,4
104,69,35,0.663461538,63,9,6.232569581,6.351298994,4.31884058,164,0.086538462,59.285,14,735089.734,0.961538462,436.681,0.718676329,0.00146486,0.400864661,0.318003744,0.868846,4
139,112,27,0.805755396,99,10,7.108524457,7.098032083,4.035714286,116,0.071942446,17.27,6,196237.352,1.438848921,62.343,0.700553894,0.002908395,0.336847961,0.420348436,0.86781746,4
76,69,7,0.907894737,67,9,6.22881869,6.209453366,4.347826087,58,0.118421053,47.57,11,1106054.388,0,0,0.768436551,0.001259628,0.424207449,0.396284848,0.86084825,4
98,79,19,0.806122449,73,10,6.558675729,6.564129167,4.240506329,58,0.102040816,34.78,5,546130.169,1.020408163,1122.334,0.648390472,0.001501798,0.428010583,0.383646041,0.86974365,4
101,81,20,0.801980198,77,8,6.60385619,6.62935662,4.12345679,70,0.079207921,4.15,7,245284.239,0,0,0.610528052,0.002037462,0.435433239,0.404417515,0.86813605,4
114,82,32,0.719298246,77,9,6.50850391,6.578697418,3.975609756,63,0.078947368,60.43,3,469915.437,1.754385965,201539.636,0.678725302,0.002390831,0.439841121,0.371433526,0.86892414,4
76,66,10,0.868421053,63,10,6.16542019,6.209453366,3.939393939,31,0.131578947,8.82,7,1738663.878,0,0,0.703843296,0.001514182,0.417472005,0.352465779,0.8674373,4
143,82,61,0.573426573,79,9,6.524078571,6.697432938,3.975609756,144,0.062937063,22.935,5,78515.664,5.594405594,42790.1,0.660383582,0.003043874,0.438068867,0.317826897,0.8745233,4
87,66,21,0.75862069,62,9,6.263474057,6.291743877,4.106060606,39,0.103448276,48.97,10,467870.434,0,0,0.735168576,0.001658775,0.422138482,0.373575121,0.86433923,4
118,77,41,0.652542373,66,9,6.566862369,6.720049961,3.948051948,63,0.076271186,63.475,3,342268.836,2.542372881,642.232,0.646629155,0.001582055,0.400719076,0.365562081,0.87733597,4
155,108,47,0.696774194,95,11,6.964648067,7.0334358,4.018518519,136,0.070967742,90.61,7,295140.143,2.580645161,334.491,0.663604438,0.002527177,0.443919778,0.357939869,0.8714957,4
123,99,24,0.804878049,87,10,6.914343895,6.918863237,4.272727273,101,0.081300813,50.405,3,273567.671,0.81300813,61.728,0.673871338,0.003047829,0.456708044,0.38314122,0.8692951,4
104,73,31,0.701923077,64,11,6.453490818,6.613601813,4,69,0.105769231,60.03,21,2254315.161,0.961538462,574712.644,0.739684761,0.000738462,0.430359721,0.327861458,0.8565553,4
87,65,22,0.747126437,56,10,6.134178528,6.353451083,4.215384615,88,0.114942529,48.81,5,351656.333,2.298850575,237.485,0.731841326,0.001041741,0.40423739,0.346167892,0.8682681,4
98,73,25,0.744897959,65,8,6.476201502,6.522462501,4.095890411,64,0.081632653,56.845,6,882870.573,0,0,0.729741514,0.002222152,0.434704721,0.383820683,0.86877996,4
209,118,91,0.564593301,95,9,6.989797711,7.083323854,4.262711864,479,0.043062201,120.745,15,867567.229,2.870813397,7312.796,0.584184706,0.001383574,0.387046576,0.340177983,0.8694255,4
161,118,43,0.732919255,107,11,6.974106317,7.111625094,4.330508475,286,0.068322981,13.51,12,688220.731,2.48447205,3892.789,0.603849769,0.002494987,0.409447312,0.330168188,0.86718535,4
142,98,44,0.690140845,87,8,6.624153945,6.946058128,4.285714286,212,0.056338028,29.385,12,1239021.971,2.816901408,24626.72,0.649761856,0.002605351,0.420057476,0.361736596,0.86995184,4
108,75,33,0.694444444,72,10,6.334833575,6.400044157,4.08,80,0.092592593,54.98,0,84232.873,0,0,0.668270051,0.001014714,0.412778556,0.344116837,0.8693656,4
166,125,41,0.753012048,117,11,7.28444479,7.328558788,4.288,164,0.06626506,87.42,6,351703.451,1.204819277,104.829,0.707867384,0.002311723,0.331065565,0.350502521,0.86967784,4
134,82,52,0.611940299,73,8,6.526976702,6.675038911,3.975609756,146,0.059701493,82.63,3,71021.404,2.23880597,1504.413,0.691588342,0.001550113,0.42299065,0.353462279,0.8761813,4
95,52,43,0.547368421,46,9,5.892198825,6.114322521,3.576923077,36,0.094736842,2.85,1,34975.223,2.105263158,1722.294,0.71381247,0.001838327,0.410910368,0.361051977,0.8788623,4
73,56,17,0.767123288,51,7,6.031036113,6.093409091,4.285714286,64,0.095890411,34.85,7,1336890.423,1.369863014,223.714,0.793564916,0.001408079,0.446220994,0.416345716,0.8678677,4
58,26,32,0.448275862,23,6,4.745170716,5.057354922,3.730769231,38,0.103448276,31.545,0,43368.764,0,0,0.750398219,0.001182935,0.44731614,0.35976845,0.8808006,9
67,50,17,0.746268657,47,10,5.771666847,5.837752428,4,27,0.149253731,38,2,114356.042,0,0,0.752030969,0.001335888,0.344261527,0.370623618,0.8720301,9
79,47,32,0.594936709,46,8,5.443215238,5.607124365,4.191489362,120,0.101265823,36.615,1,90321.192,3.797468354,300.315,0.591783583,0.001630708,0.434080064,0.31980148,0.868446,9
87,51,36,0.586206897,48,9,5.86812522,5.985861524,3.823529412,58,0.103448276,44.675,2,83220.96,2.298850575,255.783,0.704232454,0.002197396,0.426111817,0.347432643,0.87689584,9
93,54,39,0.580645161,52,8,5.647658991,5.900275821,4.018518519,107,0.086021505,45.03,3,109204.73,2.150537634,1191.615,0.653712392,0.001914295,0.428075701,0.355127066,0.8759376,9
63,53,10,0.841269841,53,6,5.792905988,5.799589797,4.094339623,32,0.095238095,32.115,4,424265.321,0,0,0.724042296,0.00151715,0.453079998,0.402697951,0.8640587,9
102,84,18,0.823529412,77,11,6.571529428,6.62385619,3.94047619,64,0.107843137,52.4,3,100168.923,0,0,0.725240707,0.001989099,0.420209408,0.362514555,0.8718712,9
78,61,17,0.782051282,61,9,6.033020307,6.063716987,4.37704918,65,0.115384615,5.045,10,733235.836,1.282051282,223.714,0.661721349,0.001271443,0.424385756,0.354936749,0.867546,9
91,62,29,0.681318681,56,10,6.075077819,6.175116717,3.870967742,42,0.10989011,51.25,3,105410.919,0,0,0.608455122,0.002233723,0.458117723,0.35217008,0.8713986,9
33,23,10,0.696969697,21,7,4.5625,4.696131794,3.565217391,1,0.212121212,16.715,6,2244471.77,0,0,0.686696172,0.00298693,0.503273726,0.326292962,0.86493707,9
100,80,20,0.8,71,11,6.568750559,6.614709844,3.975,91,0.11,4.475,3,159709.853,0,0,0.664423823,0.002379839,0.40977031,0.323434085,0.867119,9
83,66,17,0.795180723,61,9,6.119627919,6.182382256,3.939393939,25,0.108433735,43.15,1,83677.1,1.204819277,104.712,0.764137447,0.002590635,0.42473802,0.340284646,0.8713461,9
102,75,27,0.735294118,71,7,6.281973859,6.32385619,4.76,201,0.068627451,63.6,17,2433399.849,0.980392157,53.763,0.600517452,0.002036311,0.29684037,0.333943158,0.85824907,9
89,66,23,0.741573034,62,7,6.095795255,6.25903545,4.409090909,83,0.078651685,17.47,4,182915.423,3.370786517,1123.665,0.676625967,0.00165672,0.384297222,0.362988204,0.8700886,9
86,61,25,0.709302326,57,11,6.079979171,6.130412661,4.081967213,46,0.127906977,48.185,3,487217.416,1.162790698,1122.334,0.716843545,0.002169966,0.392936856,0.329488903,0.87315214,9
119,61,58,0.512605042,58,10,5.899592202,6.118227967,4.049180328,72,0.084033613,49.365,3,148487.077,4.201680672,11960.714,0.740151823,0.001673619,0.438280702,0.33269155,0.8745852,9
62,51,11,0.822580645,50,10,5.734016026,5.840223929,4.117647059,29,0.161290323,34.505,2,237153.76,0,0,0.681710482,0.001166518,0.460639775,0.363120019,0.8701161,9
75,47,28,0.626666667,45,8,5.49654948,5.631538429,4.170212766,37,0.106666667,46.015,3,105500.328,0,0,0.596355259,0.001346635,0.393893689,0.343982667,0.8698325,9
120,85,35,0.708333333,79,11,6.518726272,6.577558304,4.223529412,170,0.091666667,55.68,3,102714.441,1.666666667,142.721,0.700306535,0.002877745,0.425915182,0.331655413,0.8656787,9
70,47,23,0.671428571,47,9,5.673741848,5.734521665,4.361702128,50,0.128571429,37.61,6,542196.685,2.857142857,421.053,0.769526362,0.001638167,0.435802966,0.367731512,0.8664679,9
59,52,7,0.881355932,46,11,5.720049961,5.762714576,4.307692308,9,0.186440678,32.665,7,577875.403,0,0,0.683105648,0.001923737,0.393096626,0.336035848,0.86033195,9
97,72,25,0.742268041,70,11,6.423402344,6.498751529,4.055555556,29,0.113402062,5.825,8,3169924.269,1.030927835,131.752,0.608925819,0.00207681,0.421879053,0.340986341,0.86593515,9
67,54,13,0.805970149,44,10,5.953485028,5.991598582,3.777777778,24,0.149253731,3.445,0,18325.138,0,0,0.639707923,0.002569827,0.510549247,0.376325399,0.8769553,9
100,48,52,0.48,46,10,5.65965965,5.798383314,4.083333333,56,0.1,52.25,7,283707.036,2,530.864,0.642760515,0.002038586,0.404799789,0.304108024,0.86293817,9
56,42,14,0.75,37,8,5.635905168,5.680813428,4.452380952,22,0.142857143,32.14,2,115230.371,1.785714286,3389.831,0.715994358,0.000790352,0.420368791,0.377741009,0.8714869,9
75,45,30,0.6,40,10,5.494106109,5.668740997,4.044444444,26,0.133333333,32.69,0,58689.138,4,511.649,0.703975737,0.003393133,0.408860236,0.365648985,0.87238187,9
89,56,33,0.629213483,51,9,5.933696817,6.011796657,3.964285714,45,0.101123596,4.27,6,169562.312,0,0,0.625252247,0.002547774,0.416374624,0.32451281,0.8692899,9
52,36,16,0.692307692,37,6,5.103414557,5.29366069,4,23,0.115384615,25.955,3,814629.925,3.846153846,54807.001,0.708182335,0.001417183,0.421540588,0.359109908,0.86988556,9
95,64,31,0.673684211,61,10,6.150333533,6.19507279,4.6875,248,0.105263158,7.06,13,829950.346,2.105263158,18206.328,0.432124227,0.002637489,0.413643003,0.349448591,0.8633147,9
76,55,21,0.723684211,53,8,5.855485357,5.885129041,4.181818182,11,0.105263158,39.6,4,141500.633,0,0,0.785988331,0.001911203,0.418992132,0.323683321,0.86161834,9
120,63,57,0.525,61,8,6.193054948,6.266076206,4.063492063,82,0.066666667,65.61,2,82332.919,2.5,415.815,0.656811535,0.002379191,0.396869898,0.335896999,0.8694875,9
79,60,19,0.759493671,59,6,6.080274014,6.110942385,4.55,103,0.075949367,39.025,3,790741.981,0,0,0.661264896,0.001152544,0.411556691,0.367658108,0.8599823,9
113,82,31,0.725663717,83,10,6.668874788,6.776397848,4.182926829,79,0.088495575,66.415,3,141169.668,2.654867257,221.416,0.6935094,0.002764616,0.335345447,0.322708547,0.8656998,9
74,44,30,0.594594595,42,9,5.641879353,5.753258335,3.863636364,37,0.121621622,35.865,5,300291.628,2.702702703,104.829,0.654148221,0.003712786,0.423897713,0.329300553,0.87520087,9
84,63,21,0.75,58,9,6.085882805,6.211210541,3.777777778,33,0.107142857,44.475,3,89848.101,2.380952381,1439.315,0.713719785,0.003087052,0.452622443,0.363274544,0.87416923,9
85,61,24,0.717647059,57,8,6.035174566,6.10997919,4.393442623,83,0.094117647,48.45,5,347334.731,0,0,0.619554996,0.001306542,0.397083342,0.33686924,0.86476517,9
108,51,57,0.472222222,48,9,5.774327328,6.053299936,4.235294118,160,0.083333333,8.75,4,186820.556,3.703703704,1461.367,0.576279581,0.002888435,0.436971098,0.339827389,0.87059367,9
94,61,33,0.64893617,54,9,5.90981123,6.034219021,4.163934426,52,0.095744681,3.67,2,106245.624,5.319148936,2726.842,0.712020993,0.003229551,0.409218401,0.427965879,0.8792823,9
105,49,56,0.466666667,44,8,5.766599185,5.941307445,4.081632653,82,0.076190476,55.825,5,1130397.496,2.857142857,3811.001,0.560166061,0.002747139,0.435834318,0.329354733,0.8723301,9
39,27,12,0.692307692,27,6,4.74741304,4.823921947,4.333333333,19,0.153846154,23.935,12,2820325.281,2.564102564,3021148.036,0.730246663,0.000139482,0.335772872,0.369717479,0.85875034,9
66,56,10,0.848484848,53,10,5.89929089,5.9375,4.071428571,58,0.151515152,40.92,5,458747.159,0,0,0.663589835,0.002501906,0.388987124,0.345486283,0.8637462,9
74,54,20,0.72972973,51,8,6.042497333,6.086591668,4.296296296,34,0.108108108,41.34,8,358762.693,0,0,0.596587658,0.002071359,0.408693403,0.363095254,0.8677293,9
58,44,14,0.75862069,43,8,5.692539137,5.771640636,4.045454545,18,0.137931034,28.12,3,314189.879,0,0,0.770630121,0.002768156,0.345870942,0.345331281,0.8637937,9
79,68,11,0.860759494,66,9,6.182838116,6.214838489,4.029411765,37,0.113924051,43.475,5,1308911.32,0,0,0.741609693,0.002105003,0.398581803,0.315496951,0.8620451,9
141,88,53,0.624113475,73,9,6.857854446,6.98944467,3.954545455,117,0.063829787,4.62,5,130062.108,0,0,0.63677454,0.002537731,0.405868143,0.337073356,0.8723901,9
114,72,42,0.631578947,67,9,6.346641131,6.468069208,4.069444444,109,0.078947368,63.225,6,1504748.032,3.50877193,1563.419,0.664391994,0.002385043,0.398411274,0.330522388,0.8728361,9
112,65,47,0.580357143,64,10,6.215454943,6.349452668,4.030769231,52,0.089285714,59.345,4,107180.87,0.892857143,147.929,0.581153035,0.002230925,0.40478012,0.325126857,0.8695155,9
64,42,22,0.65625,41,9,5.194990836,5.332755584,4.357142857,26,0.140625,37.815,4,167706.816,4.6875,4458.254,0.773974597,0.001547376,0.32714209,0.380506039,0.8648221,9
137,66,71,0.481751825,56,10,6.416255396,6.526706986,3.893939394,127,0.072992701,67.315,3,85316.694,3.649635036,228.295,0.660782933,0.003043229,0.393338948,0.345744222,0.8751686,9
33,28,5,0.848484848,27,7,5,4.95419631,3.892857143,11,0.212121212,17.85,0,100737.325,3.03030303,53.763,0.800189078,0.004340054,0.370544851,0.434670269,0.8685592,9
96,46,50,0.479166667,45,10,5.66459245,5.703525022,3.826086957,29,0.104166667,15.215,6,259480.583,1.041666667,354.61,0.63080281,0.002613135,0.416379988,0.350775242,0.86929774,9
152,123,29,0.809210526,116,12,7.090956643,7.16542019,4.382113821,203,0.078947368,82.22,16,372471.57,0.657894737,61.728,0.744182944,0.002313936,0.308375418,0.317209721,0.86159056,9
96,77,19,0.802083333,67,11,6.422487187,6.490759064,3.948051948,92,0.114583333,50.25,8,237377.58,0,0,0.742745042,0.0022013,0.392496109,0.32858488,0.8675655,9
112,64,48,0.571428571,58,8,6.217487037,6.296957782,3.953125,37,0.071428571,49.405,0,42640.157,3.571428571,550.028,0.745184958,0.001783567,0.420133084,0.364244074,0.8771715,9
76,50,26,0.657894737,47,9,5.855485357,5.966210122,4.26,67,0.118421053,46.7,6,241833.497,0,0,0.594805598,0.001449594,0.404191703,0.385695547,0.864868,9
37,28,9,0.756756757,27,7,4.982289237,5.129283017,4,11,0.189189189,20.2,5,451286.1,0,0,0.789223671,0.002002551,0.335334569,0.38127023,0.8598519,9
103,71,32,0.689320388,66,9,6.113410146,6.23029781,4.183098592,94,0.087378641,51.265,7,225191.551,1.941747573,520.393,0.665449262,0.002308053,0.435968339,0.298286349,0.86697894,9
