DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,avg_word_similarity_hebrew,word_similarity_large,MappedStyle
38,9,5.635905168,5.717850465,36.085,10,2983910.939,0,0,0.454321474,0.8641175,3
61,9,6.222245735,6.292984414,7.965,10,1071222.296,1.098901099,70.922,0.457064867,0.86117,3
31,8,5.076492125,5.278418347,51.755,0,52533.164,5.882352941,930.825,0.40258196,0.8727141,3
48,9,5.960737584,6.043295834,39.2,11,1916120.946,1.020408163,61.728,0.471295297,0.872608,3
66,9,6.272473558,6.374638224,69.48,13,1196661.99,3.361344538,1511.065,0.471139967,0.8682702,3
66,9,6.351725214,6.443278237,71.31,9,763478.328,3.125,497.694,0.464048445,0.87560225,3
38,8,5.660025131,6.016915345,8.61,1,159634.079,7.216494845,2350.594,0.407287449,0.8759234,3
68,8,6.465069011,6.519804161,54.38,4,212778.638,2.06185567,1642.633,0.464373857,0.87592393,3
56,11,5.982756266,6.36831465,51.16,23,1235645.448,3.125,51201.582,0.415312678,0.85876966,3
60,6,5.943828386,6.114232319,63.575,8,835256.48,4.12371134,49182.293,0.411052108,0.8702989,3
66,9,6.460975804,6.642716923,6.425,7,180983.299,2.479338843,285.37,0.421334684,0.87148815,3
63,10,6.164012779,6.209867122,63.725,2,103993.739,0.943396226,5747.126,0.419418782,0.87526506,3
33,5,5.271928095,5.285402219,26.24,9,1783405.621,0,0,0.488837421,0.8546915,3
67,9,6.558877359,6.708734932,71.335,8,344315.387,2.4,1887.262,0.404781014,0.87005657,3
53,5,5.988413855,6.071283255,56.67,9,1324436.074,4.255319149,1210.62,0.424556047,0.8707048,3
58,10,6.215399886,6.372216753,67.8,7,583510.81,0.917431193,1904.762,0.404637724,0.8681168,3
74,10,6.793402194,6.852747535,66.125,7,540870.014,2.43902439,3560.287,0.408748567,0.8678958,3
46,9,5.806262915,5.864369446,40.145,1,96615.053,0,0,0.426162511,0.8700537,3
31,7,5.069235678,5.129056937,3.14,3,398364.767,0,0,0.353367001,0.86636645,3
71,8,6.329921671,6.368507899,47.94,5,667403.73,0,0,0.450080454,0.8605055,3
46,8,5.73366069,6.040824676,8.8,3,661504.173,1.98019802,12069.347,0.502080977,0.8728332,3
55,8,6.039021013,6.161126689,48.38,4,1389649.117,1.098901099,467.29,0.453021467,0.86446905,3
35,7,5.408066778,5.582118926,25.655,11,4463591.659,1.666666667,10000,0.492500752,0.8577803,3
47,8,5.806890596,5.848744744,35.25,8,1659056.397,0,0,0.428347409,0.86261874,3
85,8,6.625,6.673724057,6.595,18,827066.301,0.775193798,223.714,0.2838597,0.8562765,3
77,10,6.697028785,6.727920455,13.14,11,727322.884,0,0,0.476678371,0.8605745,3
44,4,5.945533892,5.95419631,53.545,31,3068461.847,0,0,0.461668283,0.8477248,3
61,7,6.202004596,6.265775929,44.06,1,82990.163,1.204819277,147.929,0.474821717,0.8670629,3
42,14,5.639172379,5.837492001,40.925,1,152907.193,2.43902439,320083.623,0.471908808,0.86926955,3
40,8,5.754532719,5.832890014,36.065,3,146546.162,0,0,0.44903332,0.86940444,3
71,8,6.008372244,6.457012505,15.405,26,548053.471,2.255639098,497177.628,0.335865319,0.8718461,3
74,10,6.333635737,6.370975365,48.735,4,312220.115,0,0,0.471090108,0.86531585,3
83,9,6.878011041,6.882643049,30.415,15,1137068.59,1.666666667,136.367,0.474013269,0.8652797,3
48,9,5.89588952,6.015485357,40.95,18,497200.254,2.597402597,49.02,0.445320994,0.85796505,3
27,8,4.741363816,4.75,25.175,8,4322049.133,0,0,0.410288811,0.8609569,3
65,9,6.340350841,6.456890596,68.03,9,416480.006,2.459016393,408.371,0.426488578,0.8706486,3
18,7,4.514966168,4.676733682,6.4,26,2794699.374,1.351351351,5128.205,0.404087901,0.85934705,3
58,7,6.027169118,6.278981858,47.45,10,1547296.272,2.247191011,435199.275,0.430728585,0.857265294,3
64,9,6.431631929,6.480083695,4.465,6,310748.495,2.127659574,6623.076,0.427651674,0.863232195,3
80,10,6.636685674,6.734857762,37.14,13,1246774.121,1.62601626,617.036,0.321103543,0.872340381,3
93,12,6.854106515,7.045805723,5.45,21,1818566.018,6.161137441,951414.205,0.425195187,0.871221483,3
65,7,6.307452634,6.457847141,72.78,15,1129646.68,4.310344828,16892.133,0.417768866,0.863000453,3
64,9,6.391256407,7.071883213,45.53,3,201103,4,17247.38,0.45423618,0.879688144,3
82,10,6.573785443,6.616141657,19.39,8,685506.202,1.492537313,209.323,0.341649562,0.86967063,3
53,8,5.844354957,6.008679995,42.515,5,226378.497,4.054054054,12111.19,0.495053798,0.86757654,3
69,13,6.456647931,6.542816946,53.1,5,207506.162,0.934579439,3891.051,0.445894212,0.869344354,1
53,10,6.283208267,6.337493354,60.555,15,700042.872,1.052631579,490.196,0.447120547,0.867229581,1
50,12,5.898955904,5.998269831,42.28,6,456332.943,1.369863014,213675.214,0.438309044,0.86668992,1
68,9,6.343640562,6.47487321,5.155,16,2489400.731,4.347826087,37879.359,0.465049952,0.859100103,1
54,7,6.250873492,6.35640344,24.265,3,146907.59,3.80952381,4948.525,0.456244022,0.872143567,1
62,9,6.273406021,6.330252033,61.08,9,1010953.134,1.834862385,273.168,0.430306464,0.869072378,1
52,8,5.900711588,5.992582428,39.795,3,172985.965,0,0,0.409091026,0.871184528,1
70,8,6.652448756,6.695197899,64.66,13,1357325.447,0.934579439,952.381,0.454533279,0.868359149,1
42,9,5.941716123,6.017538025,2.54,2,158353.832,2.857142857,171.709,0.368468881,0.875222385,1
45,10,5.625,5.691565638,39.94,4,171517.481,0,0,0.336768508,0.863684893,1
33,10,5.231486768,5.308771517,24.315,4,1750326.576,0,0,0.362406701,0.871363819,1
37,7,5.596892617,5.773557262,37.04,4,514002.09,4.838709677,205930.518,0.361560583,0.861982942,1
66,9,6.285402219,6.266786541,48.97,3,779688.414,0,0,0.543296099,0.859535038,1
82,11,6.767800617,6.806256857,74.265,11,666740.963,0.847457627,61.728,0.444676608,0.867863894,1
61,11,6.238076494,6.323674997,55.09,15,1347050.459,1.075268817,3472.222,0.417243242,0.867538154,1
29,7,5.169925001,5.129283017,4.25,1,146139.37,0,0,0.368526965,0.868201613,1
44,8,5.65863343,5.807476076,79.75,6,740320.974,5.797101449,5269.646,0.406713337,0.874238014,1
44,7,5.657451418,5.700212065,32.74,9,955474.229,0,0,0.349377811,0.856647372,1
72,10,6.485816618,6.491853096,17.535,21,2326626.002,0,0,0.48243311,0.854104221,1
65,9,6.338802701,6.368507899,6.42,11,944281.204,0,0,0.445890635,0.861423016,1
50,7,5.823789725,6.034219021,21.18,3,147733.289,4.255319149,1413.253,0.454710752,0.870214283,1
46,9,5.823809318,5.96059525,6.535,8,853324.378,2.325581395,136.367,0.458519369,0.872066975,1
48,9,5.89588952,5.935485357,4.765,17,2169811.889,0,0,0.452704132,0.864461303,1
44,7,5.707880235,5.862575938,46.3,3,289805.662,1.470588235,223.714,0.499685258,0.870198131,1
66,10,6.453261521,6.459431619,46.1,5,156223.381,1.111111111,49.02,0.48511669,0.870203197,1
81,8,6.49929089,6.592622604,73.87,9,640056.215,0,0,0.422194064,0.867266834,1
45,9,5.758923094,5.81283583,58.555,2,90599.208,2.272727273,470.938,0.452554971,0.866803348,1
59,10,6.187492001,6.253147837,47.94,9,918254.888,0,0,0.446263433,0.864153206,1
29,9,5.090450623,5.236368984,31.795,0,83447.492,3.571428571,75754.822,0.476307899,0.866505802,1
51,7,5.975480557,5.980733035,40.925,2,243423.103,1.369863014,147.929,0.46100536,0.866300881,1
54,9,6.192275084,6.305012461,46.865,1,59347.613,4.494382022,38251.692,0.497411162,0.868010581,1
56,9,6.023296014,6.084097599,6.93,5,409337.169,2,650.312,0.450990856,0.868732154,1
43,7,5.459962501,5.51203566,26.95,0,14739.826,0,0,0.405536354,0.871120334,1
55,9,6.227831381,6.234120168,48.38,3,278224.114,0,0,0.47032547,0.874124825,1
39,8,5.744996077,5.754887502,25.955,3,445925.148,0,0,0.354500681,0.877129436,1
45,8,5.443050166,5.663516459,4.885,10,879948.347,3.488372093,4740.615,0.441458017,0.876778364,1
72,9,6.543295834,6.569855608,22.915,16,2285177.386,1.030927835,61.728,0.550641835,0.863914549,1
57,9,6.128569523,6.257064975,97.33,10,150536.997,6.25,5621.19,0.454627663,0.870207787,1
57,8,6.212492001,6.253147837,46.735,14,1114742.419,1.234567901,281.69,0.357420504,0.861443281,1
50,9,5.845829465,6.071027508,48.85,2,73599.538,4.347826087,8974.104,0.49556306,0.877704024,1
44,9,5.986859555,6.087216988,48.175,4,219999.596,2.222222222,617.036,0.438664287,0.869283378,1
58,9,6.376629167,6.422487187,49.05,3,284500.607,1.030927835,49.02,0.442864835,0.872675657,1
58,10,6.269174348,6.362332113,52.35,2,133900.789,1.149425287,308.642,0.436033934,0.869934738,1
61,7,6.32319701,6.407165738,6.875,9,399307.481,2.777777778,592.198,0.438718021,0.869727433,1
55,7,5.93416244,5.993617527,53.84,11,603930.645,1.063829787,49.02,0.403802752,0.864669442,1
89,11,6.911829346,7.058051077,79,14,1189618.853,2.898550725,24253.15,0.384712964,0.863273919,1
63,9,6.327475465,6.470750296,7.63,12,666924.236,1.680672269,113474.231,0.426571488,0.866058469,1
60,11,6.235491347,6.377394383,66.09,7,587758.061,3.2,1103.388,0.411694556,0.876523077,1
70,10,6.525374257,6.579294285,22.74,6,303801.799,1.01010101,49.02,0.480367869,0.865669131,1
66,7,6.128153197,6.155220563,57.085,9,356422.906,0.961538462,53.763,0.426958054,0.859189689,1
43,8,5.699042894,5.729283017,42.535,7,242327.46,1.388888889,61.728,0.429002374,0.866995513,1
60,8,6.344698375,6.350943046,53.55,8,359030.784,0,0,0.402511746,0.865295351,1
47,9,6.111134624,6.309948178,61.625,12,733952.77,2.197802198,33982.018,0.425771564,0.862476408,1
32,8,5.393127173,5.491853096,28.375,10,4928411.614,0,0,0.363090456,0.859645367,1
41,8,5.779063091,6.12875844,52.15,3,167881.823,6.862745098,1946.218,0.406980515,0.88284415,1
47,7,5.390795667,5.425564565,70.2,5,146870.368,12.06896552,58532.414,0.493392408,0.87842375,1
89,10,6.807212204,6.8339332,8.92,12,787834.603,0.819672131,5235.602,0.477083445,0.868786335,1
55,10,6.140035513,6.187430542,48.015,7,1110689.269,1.941747573,142.721,0.409134835,0.87252301,1
24,6,4.721299655,4.826874882,12.575,4,1021995.287,0,0,0.390268624,0.853023112,1
70,10,6.422323052,6.583441176,14.795,18,482172.509,0,0,0.423635036,0.857420564,1
42,9,5.563177895,5.680813428,31.5,2,66877.801,1.785714286,4672.897,0.383449435,0.870801091,1
58,10,6.26669018,6.399835819,45.27,3,98955.997,2.197802198,443.548,0.469839185,0.870273113,1
78,9,6.421846994,6.601647342,7.335,5,215420.13,4.098360656,11780.963,0.417334229,0.860451043,1
50,7,5.889680181,5.930737338,20.385,7,1807186.516,0,0,0.45403406,0.857873797,1
48,8,6.037782032,6.159123503,58.95,5,1095383.156,3.092783505,368.363,0.424848169,0.870419741,1
75,10,6.439279667,6.483115935,32.345,12,245267.5,1.5625,328.017,0.462616444,0.868402421,1
40,9,5.690184606,5.700439718,15.545,8,947717.722,0,0,0.533461571,0.864571154,1
57,9,5.949215698,6,40.965,3,240022.472,0,0,0.479313821,0.865273833,1
45,10,5.833660175,5.919925001,40.75,3,179208.681,1.351351351,9523.81,0.451678336,0.870264351,1
28,7,5.461496289,5.763476313,23.135,12,880506.52,2.53164557,510.269,0.459659368,0.874977171,1
71,10,6.539241209,6.599959803,57.7,4,122310.309,0.934579439,61.728,0.432828486,0.871453762,1
58,9,6.273557262,6.457842973,69.935,5,167685.814,2.479338843,16508.877,0.378091991,0.867596447,1
38,7,5.506167401,5.635422225,50.165,3,180183.164,1.204819277,104.712,0.450781196,0.876191199,1
63,8,6.329143126,6.436372266,5.64,6,219631.387,2.040816327,428.313,0.447406471,0.871627748,1
64,8,6.381313596,6.439021013,55.89,20,4893826.151,1.086956522,537.634,0.445269316,0.864827394,1
61,10,6.247320826,6.289205511,67.435,4,795206.297,0.869565217,17391.304,0.414603889,0.871002257,1
39,8,5.726464004,5.832272907,34.45,1,171044.101,1.470588235,147.929,0.477282166,0.874645591,1
75,9,6.418445765,6.554778283,10.965,11,1314261.608,3.846153846,1415.688,0.460583001,0.868254304,1
37,8,5.609120058,5.735926351,15.7,6,498957.632,1.724137931,869.565,0.482457429,0.870405197,1
63,10,6.254886164,6.25903545,19.84,9,2922145.392,1.123595506,490.196,0.453442484,0.863316774,1
43,8,5.541010577,5.763534763,48.05,11,838915.905,1.176470588,436.681,0.425997972,0.868268311,1
79,9,6.627036015,6.661356053,39.85,2,127762.881,2.112676056,353.099,0.433419347,0.877896905,1
67,9,6.377527433,6.554551099,31.93,9,873627.005,1.834862385,1091.43,0.414203584,0.86722964,1
68,7,6.472268804,6.529652215,30.35,14,1178076.584,0.900900901,49.02,0.423430681,0.868734539,1
59,9,6.338276661,6.405652681,5.57,2,63608.289,2.083333333,209.323,0.432230026,0.87245965,1
59,10,6.226954742,6.331871605,59.765,11,1079637.867,0,0,0.410068631,0.866302729,1
75,10,6.558675729,6.584962501,20.785,6,939880.716,1.020408163,165.837,0.472070932,0.868571699,1
57,8,6.247408652,6.34090197,56.515,19,2085216.324,1.098901099,6622516.556,0.385560304,0.85140425,1
90,9,6.726750536,6.730100676,68.345,13,1163237.194,0,0,0.407436162,0.87029916,1
69,10,6.344707816,6.431265756,61.74,10,475957.197,2.040816327,14508.339,0.459582269,0.863696396,1
73,11,6.584962501,6.569855608,6.61,25,3715084.546,0,0,0.510514259,0.8577756,1
58,8,5.98812626,6.036238444,45.775,6,1111753.703,0,0,0.470779091,0.8641161,1
66,9,6.429730366,6.579003562,11.71,16,1586055.162,0.970873786,49.02,0.43070057,0.8629717,1
62,8,6.198843645,6.228778822,62.025,8,941484.92,1.01010101,61.728,0.393752009,0.8695693,1
50,7,6.016687656,6.124689114,45.87,4,821065.078,1.333333333,3891.051,0.541129947,0.8656694,1
52,9,5.793345194,5.82728322,18.275,20,6523683.914,0,0,0.481386244,0.85406643,1
65,9,6.048646829,6.378300544,5.615,13,754103.201,5,3814.246,0.410099179,0.86904204,1
44,9,5.788909766,5.838313455,36.24,4,483395.455,3.076923077,786.621,0.328666538,0.8641337,1
44,10,6.015744198,6.105915039,5.255,1,39411.283,1.25,147.929,0.466258019,0.87968045,1
51,9,5.886605673,6.02623965,65.21,19,1811332.598,2.752293578,96145.693,0.468911052,0.86677086,1
41,8,5.685031431,5.835367308,40.94,2,888979.794,5.063291139,101807.666,0.4636406,0.87544435,1
80,11,6.682404073,6.797802295,30.425,5,373582.451,0.862068966,5747.126,0.421659589,0.8734189,1
67,10,6.692972519,6.823498237,68.545,2,221245.109,2.542372881,17509.956,0.414499015,0.87519926,1
47,8,5.929403161,6.036307315,59.68,6,528019.632,2.941176471,8398.807,0.437079966,0.87038803,1
44,9,5.516012179,5.652147865,51.16,4,238265.388,2.352941176,98.474,0.467630625,0.87124246,1
50,7,5.897797113,6.016798791,51.45,28,2659848.796,0,0,0.418612152,0.8543459,1
47,8,5.82021091,5.934862807,55.68,8,203659.378,2.97029703,593214.958,0.493362218,0.8735552,1
43,6,5.747049829,5.789015478,35.295,7,542595.628,1.666666667,49.02,0.423022658,0.8702693,1
65,10,6.601501619,6.672425342,14.965,11,1952200.566,2.884615385,50465.559,0.422510177,0.8637869,1
55,9,5.925704883,5.977279923,13.29,5,1602297.524,0,0,0.467039227,0.8638608,1
78,10,6.786425874,6.80239431,17.24,7,782873.187,0.709219858,49.02,0.34567821,0.8702834,1
56,7,6.070456462,6.370975365,44.88,8,645446.424,3.409090909,130.813,0.458647013,0.87176985,1
44,8,5.680813428,5.690184606,39.2,11,2285510.532,0,0,0.394895405,0.8546367,1
45,9,5.773557262,5.848744744,42.11,10,1073707.796,0,0,0.49514389,0.85578233,1
10,5,3.321928095,3.169925001,0.8,5,1298084.057,0,0,0.668538034,0.8749957,1
75,9,6.471434245,6.633584442,84.095,41,1083496.114,3.03030303,440600.656,0.447120816,0.86759025,1
55,9,6.221611724,6.22881869,43.105,7,580238.584,0,0,0.420995235,0.8646607,1
43,5,5.609120058,5.700212065,36.215,3,406641.704,0,0,0.485450029,0.86994404,1
66,10,6.591558004,6.761948239,63.345,14,1308407.124,4.411764706,696332.536,0.416988969,0.8726597,1
98,12,6.862866165,6.89552767,88.505,14,748882.485,1.960784314,2783.227,0.300879747,0.8612644,1
54,10,6.114369446,6.121578105,8.5,3,252774.236,0,0,0.499654174,0.8714152,1
52,6,5.864726676,6.042497333,46.865,17,2498021.876,1.333333333,6172.84,0.411433488,0.85779893,1
49,7,6.150031102,6.318957399,7.705,14,637874.218,0.970873786,490.196,0.414215863,0.8538991,1
52,9,5.947702779,6.037071063,17.065,4,112228.509,0,0,0.397238165,0.8690708,1
47,10,5.974666824,6.003350937,50.165,4,257686.906,1.25,3021.148,0.443242222,0.87686163,1
48,9,5.960184875,6.054171731,45.05,2,156458.148,2.272727273,55.374,0.463385731,0.8742183,1
49,9,6.167081427,6.240218243,44.875,2,276349.38,1.136363636,3546.099,0.477955073,0.87625754,1
49,9,6.105278945,6.180912184,56.29,2,230594.042,3.738317757,1983.38,0.478704214,0.8798481,1
46,10,5.949714266,6.172307552,52.5,4,1823532.099,2.150537634,18250.791,0.394522876,0.8675048,1
72,11,6.508144499,6.553485354,48.94,6,232371.299,2,223.764,0.495824456,0.868314,1
67,8,6.103976255,6.16262142,62.9,11,1479159.338,0.961538462,49.02,0.424567461,0.8602643,1
77,10,6.507518791,6.573314399,4.56,18,1102619.559,0.840336134,49.02,0.429978698,0.86232054,1
34,9,5.323067982,5.379753127,9.95,11,2325324.641,0,0,0.468851089,0.8609845,1
64,9,6.334196992,6.386842188,7.06,4,157367.051,2.040816327,76.866,0.461966902,0.87100375,1
58,11,6.006387698,6.014091089,41.34,8,1751017.528,1.470588235,49.02,0.551513433,0.8635309,1
54,8,6.270343384,6.41456447,9.15,17,584732.207,1.818181818,792466.991,0.433993429,0.8723926,1
40,8,5.915300023,6.148371299,47.2,1,240707.193,2.409638554,3160.384,0.444205344,0.87413514,1
42,8,5.471902317,5.677567157,5.435,4,470153.44,3.658536585,869.258,0.420322329,0.8735929,1
48,8,5.805523875,6.097120059,52.6,7,402226.507,5.050505051,85371.571,0.442903101,0.86556363,1
85,8,6.543295834,6.548802977,14.365,6,1026745.157,0,0,0.540472209,0.8660676,1
75,8,6.426125011,6.467223134,67.45,8,1133030.55,0.833333333,223.714,0.409554183,0.8645424,1
41,9,5.617101119,6.023471073,41.13,19,1171645.915,3.333333333,1007269.477,0.454854339,0.8761807,1
80,11,6.644845179,6.893658894,22.475,10,427149.663,3.472222222,9667.677,0.31622985,0.87213594,11
65,9,6.444235678,6.498751529,53.145,11,547558.311,0,0,0.423842639,0.8606838,11
49,9,5.918611982,6.314489715,10.66,1,75228.621,5.555555556,46312.793,0.457627326,0.87505203,11
88,11,6.607435517,6.704920389,13.25,14,1221079.474,3.546099291,71425.397,0.275535673,0.86185986,11
49,9,5.8126245,6.037030209,59.63,0,14847.306,6.849315068,3214.763,0.410974503,0.8859706,11
71,13,6.512571837,6.677642471,33.665,15,375203.407,2.459016393,260102.443,0.292297035,0.8628977,11
65,8,6.30875844,6.439913312,59.43,10,1655641.087,1.98019802,862.671,0.386968881,0.86371654,11
38,6,5.303186119,5.537855626,65.415,6,279845.373,3.03030303,2553.949,0.422742277,0.87598836,11
101,11,7.120231239,7.206364733,5.995,14,825199.539,1.785714286,418.287,0.289649785,0.8692629,11
53,9,5.915273289,5.916126947,44.42,6,207999.563,0,0,0.396058321,0.86928743,11
67,8,6.174989865,6.291743877,9.96,11,676033.952,3.448275862,13681.425,0.438829839,0.86336255,11
69,11,6.522462501,6.527750345,6.96,14,948178.434,1.030927835,147.929,0.446102619,0.86320525,11
63,8,6.092939445,6.244331261,25.565,4,130900.734,2.631578947,35381.994,0.414101452,0.86791766,11
96,11,6.849001616,6.91120197,73.765,27,864581.203,3.676470588,1432624.155,0.308294296,0.8567013,11
100,10,7.063716987,7.105954408,93.405,20,1423197.771,1.307189542,284.217,0.342911929,0.85886675,11
98,11,7.079751229,7.130209245,98.335,20,758976.064,1.204819277,101.337,0.296916157,0.8628659,11
94,10,7.147194987,7.347677076,9.285,12,329528.253,2.312138728,21000.824,0.416002035,0.86483794,11
55,9,6.329870758,6.581800152,75.35,3,310555.559,4.635761589,14524.552,0.433365613,0.8794,11
130,14,7.158979147,7.377433518,13.235,16,536812.424,2.369668246,1932.994,0.324740261,0.8669775,11
59,7,6.12187802,6.162890437,48.175,3,157653.984,0,0,0.450339079,0.8729244,11
107,14,7.534143788,7.664531299,122.135,82,3297924.979,3.463203463,6173557.737,0.384794414,0.8508234,11
66,9,6.343834141,6.595814942,85.09,12,501921.784,5.780346821,9321.364,0.493674934,0.866265,11
74,10,6.432144437,6.488030989,25.545,4,367733.115,1.052631579,1996.008,0.41203171,0.8674647,11
98,12,7.034200674,7.099227742,112.17,8,172252.107,2.094240838,17049.07,0.443409055,0.86695254,11
92,10,6.806262915,6.959219435,27.85,8,461804.507,2.040816327,34999.161,0.342916608,0.8717374,11
102,12,6.599706821,6.74379398,53.1,15,1350389.222,3.125,9182.936,0.302439719,0.867999,11
117,12,7.060693925,7.186763218,21.09,26,759421.515,3.431372549,172606.177,0.303337812,0.86381143,11
58,9,6.280782456,6.453656279,6.64,4,482206.8,2.521008403,113490.518,0.333365679,0.86638093,11
57,8,5.965269974,6.014091089,40.55,6,280902.732,0,0,0.555565298,0.8580349,11
100,9,6.737295805,6.767209273,43.41,8,343494.597,1.666666667,1568.627,0.393258542,0.85936236,11
100,10,7.018059889,7.097955372,24.9,5,236543.241,1.282051282,1186.535,0.278506488,0.86285514,11
69,10,6.486997388,6.656451809,63.795,1,122587.422,3.846153846,24042.802,0.408628404,0.869448,11
65,8,6.254557504,6.357552005,26.75,8,844302.647,1.19047619,128865.979,0.422430485,0.8589133,11
68,7,6.21416332,6.324105048,3.67,5,546009.307,1.052631579,49019.608,0.445238888,0.86363775,11
71,8,6.5744971,6.676441206,20.555,7,259604.507,1.801801802,292.305,0.44246009,0.8626318,11
127,10,7.206456179,7.480742157,134.39,8,137850.014,1.327433628,71503.031,0.331160396,0.86704165,11
95,12,7.106933267,7.15408105,7.945,8,569162.154,0.649350649,257.069,0.32841748,0.8674614,11
122,10,7.107493598,7.111182558,91.255,16,523686.381,0,0,0.337987781,0.8544082,11
27,7,4.982289237,5.129283017,20.2,5,451286.1,0,0,0.33533448,0.8598519,11
54,8,5.905530996,5.98440429,64.57,11,1639030.901,0,0,0.407115936,0.854582,11
104,13,7.254400812,7.316395473,42.705,41,531939.659,1.176470588,131.752,0.284197539,0.85926634,11
